43873752	557276033	29.7859049	-6.5523465
43873752	557276037	29.7833722	-6.5513165
43873752	557276039	29.7820313	-6.5532048
43873752	557276046	29.7796474	-6.5538914
43873752	557276052	29.7772635	-6.5533765
43873752	557276055	29.7769655	-6.5574963
43873752	557276058	29.7771145	-6.5643628
43873752	557276060	29.7753266	-6.5671094
43873752	557276064	29.7733896	-6.5652211
43873752	557276079	29.7730916	-6.5605862
43873752	557275656	29.7720485	-6.5532048
99057474	1145909877	-18.6461687	12.3703199
99057474	1145909880	-18.6249211	12.3710684
99057474	1145909883	-18.6042184	12.3688279
99057474	1145909885	-18.5839683	12.3591454
99057474	1145909888	-18.5629341	12.3498144
99057474	1145909893	-18.5406469	12.3392513
99057474	1145909895	-18.518884	12.3286089
99057474	1145909898	-18.4988506	12.3287677
99057474	1145909913	-18.4772331	12.330515
99057474	1145909917	-18.4535611	12.3123774
99057474	1145909918	-18.4380107	12.3020242
99057474	1145909923	-18.4151661	12.286808
99057474	1145909925	-18.3957421	12.2696311
99057474	1145909927	-18.3743806	12.2590425
99057474	1145909930	-18.3637626	12.2700952
99057474	1145909939	-18.368835	12.2921708
99057474	1145909941	-18.3870838	12.3057455
99057474	1145909942	-18.4032788	12.3122033
99057474	1145909943	-18.4174299	12.311127
99057474	1145909944	-18.4360288	12.3222744
99057474	1145909945	-18.4505419	12.33519
99057474	1145909946	-18.4511253	12.3526414
99057474	1145909949	-18.4513441	12.3634045
99057474	1145909961	-18.461991	12.3710154
99057474	1145909964	-18.492892	12.3718605
99057474	1145909967	-18.5139815	12.376385
99057474	1145909970	-18.5204532	12.3920291
99057474	1145909973	-18.5014008	12.3967836
99057474	1145909976	-18.4936193	12.3985474
99057474	1145909979	-18.492092	12.4024584
99057474	1145909982	-18.5043825	12.4062161
99057474	1145909991	-18.5462675	12.4232096
99057474	1145909993	-18.5955531	12.436704
99057474	1145909995	-18.6475237	12.459793
99057474	1145909997	-18.6880215	12.4869006
99057474	1145909999	-18.7348344	12.4909497
99057474	1145910001	-18.7612304	12.4942716
99057474	1145910003	-18.7925447	12.5020708
99057474	1145910006	-18.8086782	12.5116754
99057474	1145910012	-18.7992444	12.5230493
99057474	1145910014	-18.7870412	12.5444972
99057474	1145910015	-18.7859714	12.5627917
99057474	1145910017	-18.8315382	12.5661232
99057474	1145910018	-18.8764862	12.5735031
99057474	1145910020	-18.8988662	12.5757738
99057474	1145910021	-18.9260762	12.5912906
99057474	1145910032	-18.9355629	12.6117273
99057474	1145910035	-18.9289956	12.6334946
99057474	1145910037	-18.9142248	12.6704544
99057474	1145910040	-18.9241245	12.6948728
99057474	1145910042	-18.9496481	12.7097995
99057474	1145910043	-18.9606961	12.7309816
99057474	1145910047	-18.9611821	12.7443425
99057474	1145910050	-18.965556	12.7530784
99057474	1145910059	-18.9727484	12.7606838
99057474	1145910061	-18.984411	12.7669532
99057474	1145910062	-18.9926716	12.7780529
99057474	1145910065	-19.0022999	12.7837468
99057474	1145910068	-19.0194131	12.7975523
99057474	1145910071	-19.0264706	12.7995975
99057474	1145910075	-19.0469646	12.7930527
99057474	1145910076	-19.068445	12.7895242
99057474	1145910082	-19.0871878	12.7892055
99057474	1145910084	-19.109256	12.7986549
99057474	1145910085	-19.1295357	12.8081043
99057474	1145910087	-19.142544	12.8105342
99057474	1145910089	-19.150833	12.8191737
99057474	1145910092	-19.16894	12.8260582
99057474	1145910094	-19.1908698	12.8483319
99057474	1145910096	-19.2150911	12.878705
99057474	1145910107	-19.2250335	12.895039
99057474	1145910108	-19.2375245	12.9059733
99057474	1145910111	-19.2529457	12.9055683
99057474	1145910112	-19.2655301	12.9009111
99057474	1145910115	-19.2835926	12.9093143
99057474	1145910116	-19.2972576	12.9144778
99057474	1145910119	-19.3177052	12.9143259
99057474	1145910132	-19.3285696	12.9146289
99057474	1145910135	-19.3463151	12.9130726
99057474	1145910137	-19.3602868	12.9120904
99057474	1145910140	-19.3807875	12.910534
99057474	1145910142	-19.3928256	12.9124432
99057474	1145910144	-19.411362	12.9024695
99057474	1145910145	-19.4231138	12.8990373
99057474	1145910146	-19.4395789	12.8953812
99057474	1145910155	-19.4656109	12.8930448
99057474	1145910157	-19.492239	12.8992481
99057474	1145910160	-19.515994	12.9084408
99057474	1145910163	-19.545558	12.9212569
99057474	1145910166	-19.5836709	12.9367825
99057474	1145910170	-19.6194657	12.9553432
99057474	1145910175	-19.6521195	12.9718026
99057474	1145910177	-19.6816341	12.989838
99057474	1145910182	-19.7244949	13.017679
99057474	1145910184	-19.7689919	13.0404421
99057474	1145910186	-19.790412	13.0579521
99057474	1145910191	-19.8159475	13.0796646
99057474	1145910194	-19.8408201	13.1015522
99057474	1145910198	-19.8693118	13.1265916
99057474	1145910202	-19.8893188	13.1466843
99057474	1145910215	-19.9106814	13.1615241
99057474	1145910216	-19.9326585	13.1826675
99057474	1145910218	-19.948337	13.197376
99057474	1145910219	-19.9646001	13.2163197
99057474	1145910221	-19.9842248	13.2377914
99057474	1145910222	-19.9970906	13.2472468
99057474	1145910224	-20.006531	13.2632028
99057474	1145910227	-20.0194875	13.2689155
99057474	1145910244	-20.0276311	13.2768935
99057474	1145910245	-20.0302221	13.2895992
99057474	1145910248	-20.0384576	13.2994487
99057474	1145910249	-20.0516891	13.3031914
99057474	1145910250	-20.0587207	13.2950164
99057474	1145910252	-20.0725055	13.292948
99057474	1145910253	-20.0889717	13.2923571
99057474	1145910254	-20.0968342	13.2845761
99057474	1145910256	-20.1111705	13.2827047
99057474	1145910257	-20.1208816	13.27778
99057474	1145910258	-20.1351233	13.2806363
99057474	1145910259	-20.1464972	13.2900917
99057474	1145910260	-20.1412265	13.2979712
99057474	1145910261	-20.1443704	13.3038809
99057474	1145910262	-20.1567608	13.3044719
99057474	1145910263	-20.1686879	13.2988577
99057474	1145910266	-20.1772859	13.3067372
99057474	1145910268	-20.1873626	13.3134348
99057474	1145910269	-20.1982705	13.3136318
99057474	1145910271	-20.2106566	13.3169806
99057474	1145910273	-20.2263689	13.3174731
99057474	1145910275	-20.2477165	13.3205264
99057474	1145910278	-20.2722719	13.329711
99057474	1145910290	-20.2913268	13.3338477
99057474	1145910295	-20.3117067	13.3326444
99057474	1145910298	-20.3269088	13.3335286
99057474	1145910300	-20.3398123	13.3356072
99057474	1145910303	-20.3454072	13.3327692
99057474	1145910304	-20.3406993	13.3292035
99057474	1145910306	-20.3430192	13.3265838
99057474	1145910308	-20.3412929	13.324166
99057474	1145910318	-20.3468738	13.3212625
99057474	1145910321	-20.3548364	13.3211173
99057474	1145910322	-20.3557892	13.3192301
99057474	1145910323	-20.3601446	13.3174154
99057474	1145910327	-20.3557892	13.3121891
99057474	1145910328	-20.3559253	13.3081242
99057474	1145910330	-20.3527948	13.3063821
99057474	1145910333	-20.3527948	13.30464
99057474	1145910344	-20.3467377	13.3025349
99057474	1145910347	-20.3474183	13.2985426
99057474	1145909869	-20.34425	13.2942845
99057474	1145910351	-20.3159169	13.281301
99057474	1145910354	-20.3035601	13.2778531
99057474	1145910358	-20.2871598	13.2682482
99057474	1145910361	-20.2654441	13.2572888
99057474	1145910364	-20.2508883	13.2512549
99057474	1145910366	-20.2403749	13.2487921
99057474	1145910374	-20.2273189	13.2438665
99057474	1145910378	-20.2148395	13.2388178
99057474	1145910379	-20.1905711	13.2294592
99057474	1145910381	-20.174968	13.2260113
99057474	1145910382	-20.1517338	13.2161601
99057474	1145910386	-20.1274557	13.2093875
99057474	1145910391	-20.1130026	13.2052007
99057474	1145910411	-20.0978543	13.1978123
99057474	1145910415	-20.0776158	13.1890694
99057474	1145910418	-20.0549455	13.1779869
99057474	1145910423	-20.0337759	13.1661655
99057474	1145910425	-20.0093638	13.1544672
99057474	1145910429	-19.9877252	13.1426458
99057474	1145910430	-19.9609939	13.1228807
99057474	1145910433	-19.9492955	13.114443
99057474	1145910444	-19.9456603	13.1090288
99057474	1145910446	-19.946189	13.1055834
99057474	1145910449	-19.9520715	13.1050209
99057474	1145910452	-19.9734183	13.1107866
99057474	1145910456	-20.0017001	13.1190837
99057474	1145910459	-20.0164117	13.1213338
99057474	1145910462	-20.0245157	13.1195525
99057474	1145910466	-20.0342047	13.1182399
99057474	1145910479	-20.0506746	13.1158961
99057474	1145910481	-20.0589748	13.1130843
99057474	1145910483	-20.0675092	13.1098565
99057474	1145910484	-20.074022	13.1037196
99057474	1145910486	-20.0809836	13.0990173
99057474	1145910489	-20.0841076	13.1004176
99057474	1145910493	-20.0835419	13.1026259
99057474	1145910518	-20.0835797	13.1054765
99057474	1145910520	-20.0862192	13.1105355
99057474	1145910523	-20.0903294	13.1145505
99057474	1145910526	-20.0951181	13.1169595
99057474	1145910528	-20.1027346	13.1174814
99057474	1145910529	-20.1059648	13.1159317
99057474	1145910531	-20.1074996	13.1144607
99057474	1145910533	-20.1072949	13.1133983
99057474	1145910554	-20.1064252	13.1114915
99057474	1145910556	-20.1062206	13.1095303
99057474	1145910560	-20.1065275	13.1076779
99057474	1145910563	-20.1077298	13.1064249
99057474	1145910565	-20.1074228	13.104273
99057474	1145910568	-20.1066667	13.0989499
99057474	1145910570	-20.102326	13.09264
99057474	1145910571	-20.0962971	13.0899619
99057474	1145910586	-20.0909569	13.0862934
99057474	1145910590	-20.0844796	13.0849727
99057474	1145910592	-20.0770373	13.083652
99057474	1145910596	-20.0668035	13.0826982
99057474	1145910600	-20.0609827	13.0843249
99057474	1145910601	-20.0594902	13.0879662
99057474	1145910603	-20.0575001	13.0905482
99057474	1145910604	-20.0543284	13.0909454
99057474	1145910615	-20.0533955	13.0878338
99057474	1145910623	-20.0516541	13.0841925
99057474	1145910624	-20.0479848	13.0809484
99057474	1145910631	-20.0434445	13.0792933
99057474	1145910634	-20.0369139	13.0805512
99057474	1145910635	-20.0289523	13.0775719
99057474	1145910638	-20.0207415	13.0761816
99057474	1145910642	-20.0128414	13.0728051
99057474	1145910643	-20.0083219	13.0710939
99057474	1145910646	-20.0026772	13.0692973
99057474	1145910648	-19.999213	13.0675071
99057474	1145910651	-19.9982517	13.0659102
99057474	1145910656	-19.9985799	13.0643632
99057474	1145910660	-20.0020501	13.0639639
99057474	1145910661	-20.0071613	13.0657105
99057474	1145910678	-20.0136791	13.0650618
99057474	1145910680	-20.0186962	13.0662595
99057474	1145910682	-20.0199622	13.0653862
99057474	1145910685	-20.026245	13.0663343
99057474	1145910688	-20.0278157	13.0668833
99057474	1145910689	-20.0300662	13.0646127
99057474	1145910690	-20.0302772	13.0602461
99057474	1145910691	-20.0315107	13.0585849
99057474	1145910699	-20.030503	13.0578027
99057474	1145910700	-20.026241	13.0578921
99057474	1145910703	-20.0241205	13.0581305
99057474	1145910704	-20.0221049	13.057475
99057474	1145910705	-20.0205372	13.056164
99057474	1145910706	-20.0183536	13.0555681
99057474	1145910710	-20.0151901	13.0561342
99057474	1145910718	-20.0126425	13.0559554
99057474	1145910721	-20.0120266	13.0578027
99057474	1145910722	-20.0114667	13.0588158
99057474	1145910725	-20.0094509	13.058935
99057474	1145910727	-20.0058673	13.058339
99057474	1145910728	-20.0034595	13.0580709
99057474	1145910731	-20.0021716	13.0566407
99057474	1145910733	-20.0001278	13.0562236
99057474	1145910750	-19.9931684	13.0544617
99057474	1145910753	-19.9789875	13.0478108
99057474	1145910755	-19.9640659	13.0413029
99057474	1145910756	-19.9474422	13.034306
99057474	1145910757	-19.933289	13.0274951
99057474	1145910758	-19.919202	13.0196804
99057474	1145910760	-19.9039677	13.010862
99057474	1145910762	-19.8846867	12.999606
99057474	1145910771	-19.869584	12.991146
99057474	1145910772	-19.8540751	12.9821125
99057474	1145910773	-19.8425134	12.9745566
99057474	1145910775	-19.8312903	12.9702441
99057474	1145910776	-19.8202016	12.9625536
99057474	1145910778	-19.8091121	12.9573068
99057474	1145910779	-19.7943701	12.9502631
99057474	1145910782	-19.7820614	12.9464538
99057474	1145910803	-19.7674521	12.9398414
99057474	1145910807	-19.752165	12.9359602
99057474	1145910812	-19.741612	12.9304259
99057474	1145910813	-19.726796	12.9261134
99057474	1145910816	-19.7083925	12.9187104
99057474	1145910819	-19.6987163	12.9151407
99057474	1145910820	-19.6936637	12.9117865
99057474	1145910825	-19.6857717	12.9084965
99057474	1145910827	-19.675595	12.9059026
99057474	1145910828	-19.6626356	12.9012191
99057474	1145910831	-19.6488609	12.8934372
99057474	1145910834	-19.6363744	12.88652
99057474	1145910837	-19.6225296	12.8830614
99057474	1145910840	-19.6135706	12.8794587
99057474	1145910842	-19.6014208	12.8772971
99057474	1145910861	-19.5794266	12.8672095
99057474	1145910864	-19.5639474	12.8622377
99057474	1145910866	-19.5393677	12.8522222
99057474	1145910868	-19.5113886	12.841342
99057474	1145910869	-19.4899934	12.8340645
99057474	1145910871	-19.4654181	12.827078
99057474	1145910872	-19.4409731	12.8182432
99057474	1145910874	-19.4228226	12.8099779
99057474	1145910888	-19.4091974	12.8046783
99057474	1145910892	-19.3887231	12.7993061
99057474	1145910893	-19.3676039	12.7926034
99057474	1145910899	-19.3524703	12.7892161
99057474	1145910900	-19.3450557	12.7869532
99057474	1145910906	-19.3613984	12.78432
99057474	1145910908	-19.3688123	12.7831679
99057474	1145910909	-19.3728102	12.7815633
99057474	1145910916	-19.3733924	12.7805759
99057474	1145910917	-19.3741299	12.7790947
99057474	1145910918	-19.3765752	12.7782307
99057474	1145910920	-19.3790204	12.7779427
99057474	1145910921	-19.3795249	12.7751449
99057474	1145910922	-19.3794085	12.7721825
99057474	1145910923	-19.3766528	12.7716065
99057474	1145910929	-19.3759153	12.7698373
99057474	1145910930	-19.377235	12.7690967
99057474	1145910932	-19.3753719	12.7673687
99057474	1145910934	-19.3648534	12.7634842
99057474	1145910936	-19.363988	12.7608083
99057474	1145910939	-19.3604594	12.7596863
99057474	1145910943	-19.3598712	12.757598
99057474	1145910945	-19.3602535	12.7561019
99057474	1145910965	-19.3654583	12.7568188
99057474	1145910967	-19.3727505	12.7560084
99057474	1145910969	-19.3656935	12.7542006
99057474	1145910970	-19.3527548	12.7520708
99057474	1145910972	-19.3340116	12.7413489
99057474	1145910973	-19.3209789	12.7339931
99057474	1145910974	-19.320822	12.7312226
99057474	1145910976	-19.3153838	12.7276209
99057474	1145910980	-19.3136058	12.7255153
99057474	1145910981	-19.3032517	12.7208054
99057474	1145910983	-19.2935942	12.7126416
99057474	1145910985	-19.2763696	12.7017073
99057474	1145910986	-19.253154	12.6859691
99057474	1145910990	-19.2341562	12.6755739
99057474	1145910991	-19.2234295	12.6692625
99057474	1145911009	-19.2216767	12.6640649
99057474	1145911013	-19.2155067	12.6615404
99057474	1145911016	-19.2035167	12.6550063
99057474	1145911018	-19.192788	12.6445368
99057474	1145911022	-19.1852845	12.6396362
99057474	1145911023	-19.1700662	12.6290925
99057474	1145911027	-19.1553374	12.6198854
99057474	1145911028	-19.1351357	12.6105297
99057474	1145911035	-19.1154227	12.6016938
99057474	1145911037	-19.1116969	12.6003738
99057474	1145911038	-19.1144468	12.5991052
99057474	1145911041	-19.1154339	12.5979858
99057474	1145911043	-19.1191709	12.5985082
99057474	1145911045	-19.1181133	12.5960456
99057474	1145911046	-19.115575	12.5945531
99057474	1145911048	-19.1109213	12.5954486
99057474	1145911057	-19.1027418	12.5939561
99057474	1145911058	-19.0923758	12.5923144
99057474	1145911062	-19.0854648	12.5900757
99057474	1145911064	-19.088017	12.5886532
99057474	1145911066	-19.0878049	12.5864836
99057474	1145911068	-19.0818662	12.5845385
99057474	1145911069	-19.0750788	12.5844637
99057474	1145911071	-19.0611817	12.5828352
99057474	1145911078	-19.0477877	12.5812523
99057474	1145911081	-19.033395	12.5795187
99057474	1145911083	-19.0203549	12.5755992
99057474	1145911084	-19.0093093	12.5695692
99057474	1145911086	-18.9889009	12.5631405
99057474	1145911087	-19.0005348	12.5562964
99057474	1145911088	-18.9950815	12.5468378
99057474	1145911099	-18.9940635	12.5333035
99057474	1145911100	-18.9900643	12.5303044
99057474	1145911104	-18.9737028	12.5233065
99057474	1145911108	-18.9615579	12.5143862
99057474	1145911111	-18.9496302	12.5039278
99057474	1145911112	-18.9386474	12.4875226
99057474	1145911115	-18.9216646	12.4722989
99057474	1145911119	-18.9102906	12.4668526
99057474	1145911127	-18.8900576	12.4575853
99057474	1145911129	-18.8654973	12.4534225
99057474	1145911130	-18.849508	12.4404442
99057474	1145911132	-18.8318948	12.4399545
99057474	1145911134	-18.8109125	12.4328439
99057474	1145911136	-18.7675995	12.4159631
99057474	1145911139	-18.7240598	12.4008606
99057474	1145911140	-18.6875031	12.3850868
99057474	1145909877	-18.6461687	12.3703199
123310467	1375579132	-29.230762	18.6340357
123310467	1375579106	-29.2301815	18.6342074
123310467	1375579033	-29.2297957	18.6346601
123310467	1375579079	-29.2296946	18.6353446
123310467	1375579085	-29.2300317	18.635688
123310467	1375579115	-29.2304811	18.6358382
123310467	1375579112	-29.2308181	18.6357309
123310467	1375579069	-29.2313424	18.6351301
123310467	1375579088	-29.2315484	18.6344863
123310467	1375579083	-29.2316046	18.6340572
123310467	1375579087	-29.2313874	18.6338877
123310467	1375579132	-29.230762	18.6340357
125683117	1395317876	-27.8527209	26.422706
125683117	1395317875	-27.8524741	26.4295173
125683117	1395317870	-27.8509932	26.4366078
125683117	1395317869	-27.8502528	26.4382269
125683117	1395317872	-27.8513881	26.4405718
125683117	1395317873	-27.8514251	26.444466
125683117	1395317867	-27.8493889	26.4518636
125683117	1395317864	-27.8459333	26.4558415
125683117	1395317862	-27.8436501	26.4568185
125683117	1395317860	-27.8425394	26.4579352
125683117	1395317858	-27.8403178	26.4579352
125683117	1395317850	-27.8379728	26.4579352
125683117	1395317845	-27.8362448	26.4568883
125683117	1395317843	-27.8345169	26.4569581
125683117	1395317842	-27.8337763	26.4577956
125683117	1395317838	-27.831246	26.4585633
125683117	1395317832	-27.8294562	26.4584237
125683117	1395317829	-27.8286539	26.4584237
125683117	1395317827	-27.8267406	26.4588424
125683117	1395317824	-27.8256297	26.4580747
125683117	1395317820	-27.8216796	26.454376
125683117	1395317819	-27.8215562	26.4533291
125683117	1395317821	-27.8222351	26.4517938
125683117	1395317822	-27.8243953	26.4489325
125683117	1395317825	-27.8256914	26.4468388
125683117	1395317826	-27.826432	26.4455128
125683117	1395317830	-27.828839	26.4443264
125683117	1395317839	-27.8313694	26.4434192
125683117	1395317840	-27.8318014	26.4428609
125683117	1395317836	-27.8311843	26.4425119
125683117	1395317834	-27.830382	26.4413255
125683117	1395317833	-27.8300734	26.4393714
125683117	1395317835	-27.8304437	26.4376965
125683117	1395317841	-27.832974	26.434905
125683117	1395317846	-27.8365534	26.4308573
125683117	1395317852	-27.8382813	26.428624
125683117	1395317853	-27.8389602	26.4275074
125683117	1395317856	-27.8399475	26.4270887
125683117	1395317859	-27.8406881	26.4265304
125683117	1395317855	-27.8399475	26.4252742
125683117	1395317851	-27.8382196	26.421366
125683117	1395317848	-27.8366768	26.4186443
125683117	1395317847	-27.8366768	26.4169694
125683117	1395317849	-27.8377876	26.4141778
125683117	1395317857	-27.8401327	26.411805
125683117	1395317861	-27.8436501	26.4088739
125683117	1395317863	-27.8458716	26.4076875
125683117	1395317865	-27.8471058	26.4079667
125683117	1395317866	-27.8489569	26.408525
125683117	1395317868	-27.8500059	26.4106884
125683117	1395317871	-27.8513634	26.4129914
125683117	1395317874	-27.8524124	26.4158528
125683117	1395317877	-27.852906	26.419412
125683117	1395317876	-27.8527209	26.422706
138017579	1513328482	24.6677178	11.7346934
138017579	1513328483	24.8041564	11.7711828
138017579	1513328485	24.9326626	11.877478
138017579	1513328487	24.972325	11.8981025
138017579	1513328497	25.0278524	11.8679591
138017579	1513328500	25.1008312	11.8917565
138017579	1513328501	25.1214556	11.9282459
138017579	1523988500	25.1686899	11.9176753
138017579	1513328503	25.2166454	11.9286357
138017579	1513328504	25.343565	12.0377141
138017579	1513328507	25.4673117	12.0599251
138017579	1513328508	25.5307716	12.1344904
138017579	1513328511	25.554569	12.286794
138017579	1513328512	25.5751934	12.4137136
138017579	1513328515	25.669973	12.5257049
138017579	1523988510	25.7932588	12.5385927
138017579	1513328526	25.9290545	12.6524607
138017579	1513328535	25.948023	12.7212343
138017579	1513328562	25.9715911	12.9233175
138017579	1513328559	25.9685082	13.0868932
138017579	1513328550	25.8627429	13.4622794
138017579	1513328538	25.8230805	13.7367432
138017579	1513328530	25.7469287	14.0667344
138017579	1513328528	25.8552548	14.3671979
138017579	1513328529	25.8543216	14.4952225
138017579	1513328541	25.8606572	14.5568684
138017579	1523988512	25.9051636	14.6227772
138017579	1513328585	25.9600635	14.6849701
138017579	1513328609	26.030252	14.7803181
138017579	1523988538	26.0617137	14.8394071
138017579	1513328637	26.0812308	14.8940533
138017579	1523988542	26.0927807	14.9575321
138017579	1523988546	26.1029529	14.9862543
138017579	1523988564	26.1127609	14.9716909
138017579	1523988569	26.1162117	14.9362939
138017579	1523988572	26.122205	14.9383166
138017579	1513328656	26.1196692	14.9830607
138017579	1523988575	26.1354616	15.1157063
138017579	1513328670	26.1201745	15.1393464
138017579	1523988577	26.136188	15.2299882
138017579	1523988579	26.1438144	15.2716556
138017579	1513328718	26.1569469	15.3095375
138017579	1513328747	26.1814804	15.4102643
138017579	1513328784	26.223486	15.5484038
138017579	1523988604	26.2403722	15.5886108
138017579	1523988605	26.2632294	15.6266374
138017579	1523988611	26.2770141	15.647471
138017579	1523988615	26.292248	15.6650684
138017579	1513328861	26.3211477	15.6944226
138017579	1523988637	26.3460945	15.7293899
138017579	1513328970	26.3644992	15.7724741
138017579	1513329042	26.3780012	15.8481828
138017579	1523988639	26.3992434	15.9459964
138017579	1523988640	26.4093308	15.9960944
138017579	1513329082	26.4185815	16.0506787
138017579	1523988642	26.4172726	16.0959343
138017579	1523988644	26.4228865	16.1502506
138017579	1513329098	26.4179315	16.1769517
138017579	1523988638	26.3933209	16.1839082
138017579	1513328996	26.3681569	16.1666631
138017579	1513328854	26.3461973	16.1577357
138017579	1513328767	26.3242567	16.1459624
138017579	1513328666	26.3090471	16.1228683
138017579	1523988622	26.2952866	16.0905042
138017579	1523988619	26.2947199	16.0604799
138017579	1523988608	26.2765845	16.0298236
138017579	1513328636	26.2452386	15.977208
138017579	1523988602	26.237754	15.9486
138017579	1523988584	26.2247131	15.9195239
138017579	1523988581	26.203164	15.8932921
138017579	1513328602	26.1787144	15.8519157
138017579	1513328614	26.143877	15.8083152
138017579	1513328611	26.1067191	15.7564217
138017579	1513328565	26.0816299	15.7181766
138017579	1513328557	26.067049	15.6860265
138017579	1513328567	26.0366733	15.6418022
138017579	1523988518	26.0246928	15.6067341
138017579	1523988516	26.0149228	15.5703257
138017579	1523988526	26.0380968	15.6031944
138017579	1523988540	26.0621748	15.6236741
138017579	1523988541	26.0828415	15.6229156
138017579	1523988543	26.0994177	15.6153305
138017579	1523988544	26.1025964	15.5923225
138017579	1523988573	26.124391	15.5771523
138017579	1513328612	26.1264042	15.5518674
138017579	1513328646	26.1139162	15.5228183
138017579	1513328653	26.0852938	15.4937055
138017579	1513328616	26.061758	15.4386047
138017579	1513328607	26.0455888	15.3848202
138017579	1523988524	26.0380968	15.3738721
138017579	1523988522	26.0340076	15.3384751
138017579	1523988536	26.039687	15.3071234
138017579	1513328598	26.0372063	15.2826012
138017579	1523988520	26.0326445	15.2315255
138017579	1513328595	26.0343471	15.1550814
138017579	1513328579	26.0089437	15.1044911
138017579	1513328551	25.9935819	15.0651736
138017579	1513328547	25.9693994	15.0108471
138017579	1513328544	25.9450254	14.9489361
138017579	1523988514	25.9118645	14.8787094
138017579	1513328533	25.8518323	14.8188277
138017579	1523988507	25.7646621	14.7665134
138017579	1513328527	25.6916217	14.7436135
138017579	1523988505	25.6044521	14.7661183
138017579	1523988502	25.5520702	14.7432051
138017579	1513328506	25.3879982	14.7288791
138017579	1513328495	24.9585453	14.5372862
138017579	1513328475	24.6113036	14.4490782
138017579	1513328422	24.4000858	14.3160706
138017579	1513328375	24.2038295	14.1168129
138017579	1513328353	23.9967369	13.9472558
138017579	1513328351	23.822099	13.8040299
138017579	1513328347	23.6896944	13.6818676
138017579	1513328345	23.5641465	13.4207106
138017579	1513328343	23.4715231	13.241158
138017579	1513328341	23.3719405	13.1236469
138017579	1513328336	23.3431156	12.9098866
138017579	1513328338	23.2995526	12.6237354
138017579	1513328349	23.5851219	12.2302845
